"LAKENUMBER_TO_USE"	"Lac"	"Mesure"	"date"	"Green_Algae_ug.L"	"Bluegreen_ug.L"	"Diatoms_ug.L"	"Cryptophyta_ug.L"	"Yellow.sub_ug.L"	"Total_conc_ug.L"	"treatment"	"Year"	"Month"	"Day"
8	"LAC 8"	"Mesure 1"	2019-05-21 14:42:00	24.8866666666667	0	3.32333333333333	0	1.5	28.21	"No perch - Phosphorus"	2019	5	21
9	"LAC 9"	"Mesure 1"	2019-08-20 11:36:00	9.20333333333333	0	13.4233333333333	0	1.25333333333333	22.6266666666667	"Perch - Phosphorus"	2019	8	20
9	"LAC 9"	"Mesure 1"	2019-09-18 13:53:40	11.8266666666667	0.326666666666667	6.45666666666667	0	2.60666666666667	18.6133333333333	"Perch - Phosphorus"	2019	9	18
9	"LAC 9"	"Mesure 1"	2019-03-26 16:11:00	5.84333333333333	0.05	4.48	0	1.33333333333333	10.3733333333333	"Perch - Phosphorus"	2019	3	26
9	"LAC 9"	"Mesure 1"	2019-01-17 14:37:20	10.37	1	2.99	0	3.25	14.37	"Perch - Phosphorus"	2019	1	17
9	"LAC 9"	"Mesure 1"	2019-04-25 11:24:00	4.93333333333333	0.1	4.63333333333333	0	1.34333333333333	9.66333333333333	"Perch - Phosphorus"	2019	4	25
9	"LAC 9"	"Mesure 1"	2019-10-17 12:16:00	94.2	0	0	0	3.99666666666667	94.2	"Perch - Phosphorus"	2019	10	17
9	"LAC 9"	"Mesure 1"	2019-06-18 14:30:00	31.3066666666667	0	12.3566666666667	0	0.67	43.6633333333333	"Perch - Phosphorus"	2019	6	18
9	"LAC 9"	"Mesure 1"	2019-02-18 12:01:20	17.81	0	2.88333333333333	0	2.61	20.6966666666667	"Perch - Phosphorus"	2019	2	18
9	"LAC 9"	"Mesure 1"	2019-05-21 14:46:00	10.9133333333333	0	6.42333333333333	0	0.826666666666667	17.34	"Perch - Phosphorus"	2019	5	21
9	"LAC 9"	"Mesure 1"	2019-11-13 16:21:20	89.4066666666667	0	0	0	5.90333333333333	89.4066666666667	"Perch - Phosphorus"	2019	11	13
9	"LAC 9"	"Mesure 1"	2019-07-15 12:00:00	17.5333333333333	0	20.6333333333333	0	1.13	38.1666666666667	"Perch - Phosphorus"	2019	7	15
9	"LAC 9"	"Mesure 1"	2019-12-19 12:43:00	120.71	0	0	0	5.3	120.71	"Perch - Phosphorus"	2019	12	19
10	"LAC 10"	"Mesure 1"	2019-09-18 14:09:00	10.72	0	3.86	0	1.3	14.5766666666667	"Perch - Control"	2019	9	18
10	"LAC 10"	"Mesure 1"	2019-06-18 14:32:20	5.91	0	3.48333333333333	0	0.996666666666667	9.39333333333333	"Perch - Control"	2019	6	18
10	"LAC 10"	"Mesure 1"	2019-10-17 12:19:00	41.6833333333333	0	0	0	1.8	41.6833333333333	"Perch - Control"	2019	10	17
10	"LAC 10"	"Mesure 1"	2019-02-18 12:05:00	8.15333333333333	0	1.84	0	1.62	9.99	"Perch - Control"	2019	2	18
10	"LAC 10"	"Mesure 1"	2019-07-15 12:02:00	11.7633333333333	0	18.33	0	0.28	30.0933333333333	"Perch - Control"	2019	7	15
10	"LAC 10"	"Mesure 1"	2019-04-25 11:38:00	2.25333333333333	0.433333333333333	3.05666666666667	0	1.36333333333333	5.74666666666667	"Perch - Control"	2019	4	25
10	"LAC 10"	"Mesure 1"	2019-11-13 16:24:00	15.0766666666667	0.27	0.61	0	2.29	15.9533333333333	"Perch - Control"	2019	11	13
10	"LAC 10"	"Mesure 1"	2019-08-20 11:39:00	11.73	0	14.25	0	0.75	25.9833333333333	"Perch - Control"	2019	8	20
10	"LAC 10"	"Mesure 1"	2019-01-17 14:40:00	1.85333333333333	0.446666666666667	2.80333333333333	0.293333333333333	1.93666666666667	5.4	"Perch - Control"	2019	1	17
10	"LAC 10"	"Mesure 1"	2019-05-21 14:49:00	9.03333333333333	0	5.05	0	1.40333333333333	14.0866666666667	"Perch - Control"	2019	5	21
10	"LAC 10"	"Mesure 1"	2019-12-19 12:45:00	16.2633333333333	1.20666666666667	8.74	0	3.61	26.2166666666667	"Perch - Control"	2019	12	19
10	"LAC 10"	"Mesure 1"	2019-03-26 16:14:00	3.73333333333333	0.0833333333333333	4.55666666666667	0	1.01333333333333	8.37333333333333	"Perch - Control"	2019	3	26
11	"LAC 11"	"Mesure 1"	2019-12-19 12:48:00	41.7133333333333	0	5.69	0	3.45333333333333	47.4033333333333	"No perch - Phosphorus"	2019	12	19
11	"LAC 11"	"Mesure 1"	2019-09-18 14:12:00	6.01333333333333	0.183333333333333	7.02333333333333	0	1.01333333333333	13.2166666666667	"No perch - Phosphorus"	2019	9	18
11	"LAC 11"	"Mesure 1"	2019-02-18 12:09:00	4.96	0.866666666666667	9.69	0.256666666666667	1.97	15.77	"No perch - Phosphorus"	2019	2	18
11	"LAC 11"	"Mesure 1"	2019-06-18 14:35:20	5.49333333333333	0	6.01	0	0.876666666666667	11.5	"No perch - Phosphorus"	2019	6	18
11	"LAC 11"	"Mesure 1"	2019-05-21 14:52:40	7.06	0	10.1066666666667	0	0.576666666666667	17.1666666666667	"No perch - Phosphorus"	2019	5	21
11	"LAC 11"	"Mesure 1"	2019-03-26 16:17:00	6.96	0.11	0	0	1.84666666666667	7.07333333333333	"No perch - Phosphorus"	2019	3	26
11	"LAC 11"	"Mesure 1"	2019-08-20 11:42:00	3.42333333333333	0.39	8.52	0	1.83333333333333	12.33	"No perch - Phosphorus"	2019	8	20
11	"LAC 11"	"Mesure 1"	2019-07-15 12:05:00	16.73	0	29.3	0	0	46.0333333333333	"No perch - Phosphorus"	2019	7	15
11	"LAC 11"	"Mesure 1"	2019-11-13 16:27:00	55.2733333333333	0	4.91	0	3.18333333333333	60.1833333333333	"No perch - Phosphorus"	2019	11	13
11	"LAC 11"	"Mesure 1"	2019-04-25 11:40:00	3.74333333333333	0.486666666666667	0.74	0.82	2.28666666666667	5.79333333333333	"No perch - Phosphorus"	2019	4	25
11	"LAC 11"	"Mesure 1"	2019-10-17 12:22:20	32.26	0.193333333333333	1.67333333333333	0	2.63333333333333	34.1266666666667	"No perch - Phosphorus"	2019	10	17
11	"LAC 11"	"Mesure 1"	2019-01-17 14:43:00	7.00333333333333	1.35666666666667	11.1	0.303333333333333	2.62666666666667	19.76	"No perch - Phosphorus"	2019	1	17
12	"LAC 12"	"Mesure 1"	2019-01-17 14:47:00	10.9966666666667	0.573333333333333	3.47333333333333	0	2.48666666666667	15.05	"No perch - Control"	2019	1	17
12	"LAC 12"	"Mesure 1"	2019-08-20 11:44:00	26.0533333333333	0	6.58	0	1.38333333333333	32.6333333333333	"No perch - Control"	2019	8	20
12	"LAC 12"	"Mesure 1"	2019-03-26 16:19:00	10.8866666666667	0.2	0.856666666666667	0	1.74666666666667	11.94	"No perch - Control"	2019	3	26
12	"LAC 12"	"Mesure 1"	2019-10-17 12:25:00	20.16	0.773333333333333	1.84	0	2.45	22.7733333333333	"No perch - Control"	2019	10	17
12	"LAC 12"	"Mesure 1"	2019-02-18 12:11:40	13.1966666666667	0	5.63333333333333	0	1.04	18.83	"No perch - Control"	2019	2	18
12	"LAC 12"	"Mesure 1"	2019-09-18 14:15:00	10.7033333333333	0.08	2.64333333333333	0	1.38666666666667	13.4266666666667	"No perch - Control"	2019	9	18
12	"LAC 12"	"Mesure 1"	2019-05-21 14:56:00	2.00666666666667	0.24	1.48333333333333	0	1.35	3.73	"No perch - Control"	2019	5	21
12	"LAC 12"	"Mesure 1"	2019-04-25 11:42:20	1.66666666666667	0.466666666666667	1.29	0.01	1.53666666666667	3.43333333333333	"No perch - Control"	2019	4	25
12	"LAC 12"	"Mesure 1"	2019-11-13 16:30:00	26.5166666666667	0	3.04333333333333	0	2.39666666666667	29.56	"No perch - Control"	2019	11	13
12	"LAC 12"	"Mesure 1"	2019-07-15 12:07:00	41.39	0	0.876666666666667	0	0.626666666666667	42.2666666666667	"No perch - Control"	2019	7	15
12	"LAC 12"	"Mesure 1"	2019-12-19 12:50:00	28.8266666666667	0	8.89	0	2.45333333333333	37.72	"No perch - Control"	2019	12	19
12	"LAC 12"	"Mesure 1"	2019-06-18 14:38:00	13.47	0	7.66333333333333	0	0.846666666666667	21.13	"No perch - Control"	2019	6	18
13	"LAC 13"	"Mesure 1"	2019-01-17 14:53:00	15.6766666666667	0	0	0	2.61666666666667	15.6766666666667	"No perch - Control"	2019	1	17
13	"LAC 13"	"Mesure 1"	2019-03-26 16:22:00	5.17666666666667	0.25	0.32	0	2.05333333333333	5.74666666666667	"No perch - Control"	2019	3	26
13	"LAC 13"	"Mesure 1"	2019-02-18 12:14:20	11.5466666666667	0	1.22666666666667	0	2.19	12.7733333333333	"No perch - Control"	2019	2	18
13	"LAC 13"	"Mesure 1"	2019-08-20 11:47:00	7.43	0.206666666666667	5.9	0	1.89333333333333	13.5366666666667	"No perch - Control"	2019	8	20
13	"LAC 13"	"Mesure 1"	2019-04-25 11:50:00	3.28333333333333	0.536666666666667	0.403333333333333	0.34	2.37	4.56333333333333	"No perch - Control"	2019	4	25
13	"LAC 13"	"Mesure 1"	2019-10-17 12:27:20	17.85	2.50333333333333	0	0	1.79333333333333	20.3566666666667	"No perch - Control"	2019	10	17
13	"LAC 13"	"Mesure 1"	2019-09-18 14:17:00	9.66666666666667	1.18666666666667	0.786666666666667	0	1.61333333333333	11.6366666666667	"No perch - Control"	2019	9	18
13	"LAC 13"	"Mesure 1"	2019-05-21 14:59:00	3.80333333333333	0.21	3.44	0	1.78333333333333	7.45666666666667	"No perch - Control"	2019	5	21
13	"LAC 13"	"Mesure 1"	2019-12-19 12:53:00	31.6733333333333	0	0	0	2.26	31.6733333333333	"No perch - Control"	2019	12	19
13	"LAC 13"	"Mesure 1"	2019-11-13 16:32:00	16.7166666666667	1.14333333333333	0	0	2.20333333333333	17.8633333333333	"No perch - Control"	2019	11	13
13	"LAC 13"	"Mesure 1"	2019-06-18 14:41:00	8.37	0	5.22666666666667	0	1.07	13.6	"No perch - Control"	2019	6	18
13	"LAC 13"	"Mesure 1"	2019-07-15 12:09:40	15.4033333333333	0.153333333333333	3.86666666666667	0	1.04333333333333	19.4233333333333	"No perch - Control"	2019	7	15
14	"LAC 14"	"Mesure 1"	2019-10-17 12:29:20	18.1433333333333	0.753333333333333	2.84	0	2.29	21.7333333333333	"No perch - Phosphorus"	2019	10	17
14	"LAC 14"	"Mesure 1"	2019-11-13 16:35:00	36.1133333333333	0	2.01666666666667	0	2.48666666666667	38.1233333333333	"No perch - Phosphorus"	2019	11	13
14	"LAC 14"	"Mesure 1"	2019-04-25 11:52:40	1.79	0.306666666666667	1.62666666666667	0	1.36666666666667	3.72666666666667	"No perch - Phosphorus"	2019	4	25
14	"LAC 14"	"Mesure 1"	2019-12-19 12:55:00	50.0433333333333	0	1.14666666666667	0	2.30333333333333	51.19	"No perch - Phosphorus"	2019	12	19
14	"LAC 14"	"Mesure 1"	2019-01-17 14:56:00	2.85	0.713333333333333	6.44333333333333	0	2.18666666666667	10.0033333333333	"No perch - Phosphorus"	2019	1	17
14	"LAC 14"	"Mesure 1"	2019-03-26 16:25:00	2.72	0.163333333333333	0.553333333333333	0	1.48666666666667	3.44333333333333	"No perch - Phosphorus"	2019	3	26
14	"LAC 14"	"Mesure 1"	2019-05-21 15:02:00	3.11666666666667	0.0466666666666667	4.04333333333333	0	0.956666666666667	7.20666666666667	"No perch - Phosphorus"	2019	5	21
14	"LAC 14"	"Mesure 1"	2019-02-18 12:17:00	5.19666666666667	0.226666666666667	3.80333333333333	0	1.69333333333333	9.22666666666667	"No perch - Phosphorus"	2019	2	18
14	"LAC 14"	"Mesure 1"	2019-08-20 11:50:00	3.75666666666667	1.01666666666667	5.17	0	1.48	9.94333333333333	"No perch - Phosphorus"	2019	8	20
14	"LAC 14"	"Mesure 1"	2019-06-18 14:44:00	6.81333333333333	0	12.3666666666667	0	0	19.18	"No perch - Phosphorus"	2019	6	18
14	"LAC 14"	"Mesure 1"	2019-09-18 14:20:00	6.88	0.28	10.61	0	0.376666666666667	17.77	"No perch - Phosphorus"	2019	9	18
14	"LAC 14"	"Mesure 1"	2019-07-15 12:12:00	17.31	0	11.4	0	0.653333333333333	28.71	"No perch - Phosphorus"	2019	7	15
15	"LAC 15"	"Mesure 1"	2019-03-26 16:27:00	3.38333333333333	0.103333333333333	0.92	0.0566666666666667	1.49333333333333	4.46	"Perch - Control"	2019	3	26
15	"LAC 15"	"Mesure 1"	2019-04-25 11:55:40	3.00333333333333	0.326666666666667	3.58	0	2.10666666666667	6.91	"Perch - Control"	2019	4	25
15	"LAC 15"	"Mesure 1"	2019-10-17 12:33:00	9.23666666666667	1.29	0.816666666666667	0	1.98	11.3433333333333	"Perch - Control"	2019	10	17
15	"LAC 15"	"Mesure 1"	2019-05-21 15:05:20	1.47333333333333	0.16	1.87333333333333	0	1.2	3.50666666666667	"Perch - Control"	2019	5	21
15	"LAC 15"	"Mesure 1"	2019-11-13 16:38:00	4.55333333333333	1.17	1.3	0	2.04	7.02333333333333	"Perch - Control"	2019	11	13
15	"LAC 15"	"Mesure 1"	2019-01-17 14:58:20	2.34666666666667	0.263333333333333	2.83333333333333	1.16666666666667	2.27333333333333	6.61333333333333	"Perch - Control"	2019	1	17
15	"LAC 15"	"Mesure 1"	2019-08-20 11:52:00	4.75	0	6.25333333333333	0	1.18333333333333	11.0033333333333	"Perch - Control"	2019	8	20
15	"LAC 15"	"Mesure 1"	2019-06-18 14:47:00	5.65333333333333	0	7.90333333333333	0	0.16	13.5533333333333	"Perch - Control"	2019	6	18
15	"LAC 15"	"Mesure 1"	2019-12-19 12:57:00	9.40666666666667	0.193333333333333	2.41666666666667	0	1.65666666666667	12.0133333333333	"Perch - Control"	2019	12	19
15	"LAC 15"	"Mesure 1"	2019-02-18 12:20:00	5.90333333333333	0	8.78666666666667	0	1.78666666666667	14.69	"Perch - Control"	2019	2	18
15	"LAC 15"	"Mesure 1"	2019-09-18 14:23:00	8.75	0	1.59333333333333	0	1.1	10.34	"Perch - Control"	2019	9	18
15	"LAC 15"	"Mesure 1"	2019-07-15 12:14:00	23.08	0	2.89666666666667	0	1.05333333333333	25.98	"Perch - Control"	2019	7	15
16	"LAC 16"	"Mesure 1"	2019-09-18 14:26:00	10.3433333333333	0	6.09	0	0.983333333333333	16.44	"Perch - Phosphorus"	2019	9	18
16	"LAC 16"	"Mesure 1"	2019-06-18 14:49:40	11.55	0	10.3	0	0.0766666666666667	21.8466666666667	"Perch - Phosphorus"	2019	6	18
16	"LAC 16"	"Mesure 1"	2019-10-17 12:35:00	12.79	0.88	12.45	0	2.53666666666667	26.1166666666667	"Perch - Phosphorus"	2019	10	17
16	"LAC 16"	"Mesure 1"	2019-03-26 16:30:20	4.21	0.223333333333333	0.976666666666667	0	1.43	5.41333333333333	"Perch - Phosphorus"	2019	3	26
16	"LAC 16"	"Mesure 1"	2019-02-18 12:22:40	6.59333333333333	0.83	10.79	0	2.66666666666667	18.21	"Perch - Phosphorus"	2019	2	18
16	"LAC 16"	"Mesure 1"	2019-07-15 12:16:00	56.4866666666667	0	4.81333333333333	0	0.54	61.3033333333333	"Perch - Phosphorus"	2019	7	15
16	"LAC 16"	"Mesure 1"	2019-11-13 16:41:00	20.7533333333333	0.173333333333333	1.76333333333333	0	2.46333333333333	22.6833333333333	"Perch - Phosphorus"	2019	11	13
16	"LAC 16"	"Mesure 1"	2019-04-25 11:58:00	2.07666666666667	0.583333333333333	1.9	0.2	1.78333333333333	4.76	"Perch - Phosphorus"	2019	4	25
16	"LAC 16"	"Mesure 1"	2019-08-20 11:55:00	4.74	0.393333333333333	9.03	0	1.77	14.16	"Perch - Phosphorus"	2019	8	20
16	"LAC 16"	"Mesure 1"	2019-01-17 15:01:00	7.48333333333333	2.47	5.73666666666667	0	3.29333333333333	15.69	"Perch - Phosphorus"	2019	1	17
16	"LAC 16"	"Mesure 1"	2019-12-19 13:00:00	34.8266666666667	0	14.4666666666667	0	3.29666666666667	49.2933333333333	"Perch - Phosphorus"	2019	12	19
16	"LAC 16"	"Mesure 1"	2019-05-21 15:08:00	6.36	0	6.04666666666667	0	0.643333333333333	12.4033333333333	"Perch - Phosphorus"	2019	5	21
1	"LAC 1"	"Mesure 1"	2020-07-16 14:50:00	57.1533333333333	0.853333333333333	0.54	0	2.61333333333333	58.5433333333333	"No perch - Phosphorus"	2020	7	16
1	"LAC 1"	"Mesure 1"	2020-05-11 13:24:00	6.98666666666667	0	12.7766666666667	0	1.27666666666667	19.76	"No perch - Phosphorus"	2020	5	11
1	"LAC 1"	"Mesure 1"	2020-01-16 14:29:00	0.403333333333333	0.95	0.166666666666667	0.416666666666667	2.97666666666667	1.94	"No perch - Phosphorus"	2020	1	16
1	"LAC 1"	"Mesure 1"	2020-08-17 14:17:40	42.4033333333333	0.796666666666667	2.92	0	2.23666666666667	46.1233333333333	"No perch - Phosphorus"	2020	8	17
1	"LAC 1"	"Mesure 1"	2020-06-22 14:29:00	15.1066666666667	0.133333333333333	4.93	0	1.16	20.17	"No perch - Phosphorus"	2020	6	22
1	"LAC 1"	"Mesure 1"	2020-12-10 14:21:00	19.2933333333333	2.05	4.07	6.60333333333333	3.53333333333333	32.0166666666667	"No perch - Phosphorus"	2020	12	10
1	"LAC 1"	"Mesure 1"	2020-02-06 14:12:40	0	0.926666666666667	0.463333333333333	0	2.46666666666667	1.38666666666667	"No perch - Phosphorus"	2020	2	6
1	"LAC 1"	"Mesure 1"	2020-09-17 14:10:40	36.65	0.303333333333333	0.06	0	2.05	37.0133333333333	"No perch - Phosphorus"	2020	9	17
1	"LAC 1"	"Mesure 1"	2020-03-12 13:40:00	7.55666666666667	0.226666666666667	0	0	2.10666666666667	7.78	"No perch - Phosphorus"	2020	3	12
1	"LAC 1"	"Mesure 1"	2020-10-16 14:10:00	38.9566666666667	0	14.4666666666667	0	0.303333333333333	53.4233333333333	"No perch - Phosphorus"	2020	10	16
1	"LAC 1"	"Mesure 1"	2020-11-17 15:52:00	37.53	1.9	4.58	0	2.72	44.0166666666667	"No perch - Phosphorus"	2020	11	17
2	"LAC 2"	"Mesure 1"	2020-07-16 14:54:00	18.1	0	33.0766666666667	0	0	51.1766666666667	"No perch - Control"	2020	7	16
2	"LAC 2"	"Mesure 1"	2020-06-22 14:32:00	10.12	0	11.1133333333333	0	0.06	21.2266666666667	"No perch - Control"	2020	6	22
2	"LAC 2"	"Mesure 1"	2020-08-17 14:20:20	13.35	0.523333333333333	3.05	0	1.09	16.9233333333333	"No perch - Control"	2020	8	17
2	"LAC 2"	"Mesure 1"	2020-11-17 14:56:00	4.15333333333333	1.11666666666667	15.1433333333333	0	2.93	20.4133333333333	"No perch - Control"	2020	11	17
2	"LAC 2"	"Mesure 1"	2020-05-11 14:26:00	7.75666666666667	0	4.73333333333333	0	0.866666666666667	12.49	"No perch - Control"	2020	5	11
2	"LAC 2"	"Mesure 1"	2020-09-17 14:14:00	10.4666666666667	0.513333333333333	7.29	0	1.35666666666667	18.27	"No perch - Control"	2020	9	17
2	"LAC 2"	"Mesure 1"	2020-01-16 14:32:00	5.98666666666667	1.79333333333333	13.5566666666667	0	3.92	21.3433333333333	"No perch - Control"	2020	1	16
2	"LAC 2"	"Mesure 1"	2020-10-16 14:12:00	5.81333333333333	1.07	1.63333333333333	0	2.09	8.51666666666667	"No perch - Control"	2020	10	16
2	"LAC 2"	"Mesure 1"	2020-02-06 14:15:20	5.06	1.1	14.5466666666667	0	2.91	20.7	"No perch - Control"	2020	2	6
2	"LAC 2"	"Mesure 1"	2020-03-12 13:42:40	6.67333333333333	0	22.8633333333333	0	2.26333333333333	29.5366666666667	"No perch - Control"	2020	3	12
2	"LAC 2"	"Mesure 1"	2020-12-10 14:24:00	0.2	0.796666666666667	7.27333333333333	0	2.57666666666667	8.26666666666667	"No perch - Control"	2020	12	10
3	"LAC 3"	"Mesure 1"	2020-07-16 14:57:00	26.63	0	55.48	0	0	82.1133333333333	"Perch - Phosphorus"	2020	7	16
3	"LAC 3"	"Mesure 1"	2020-08-17 14:23:00	0	1.20333333333333	0	0.33	3.19666666666667	1.53333333333333	"Perch - Phosphorus"	2020	8	17
3	"LAC 3"	"Mesure 1"	2020-01-16 14:34:00	2.00333333333333	1.46	13.5366666666667	0	3.53666666666667	16.9966666666667	"Perch - Phosphorus"	2020	1	16
3	"LAC 3"	"Mesure 1"	2020-09-17 14:16:00	4.31666666666667	3.11333333333333	17.77	0	3.73666666666667	25.2	"Perch - Phosphorus"	2020	9	17
3	"LAC 3"	"Mesure 1"	2020-02-06 14:18:00	3.36	1.01666666666667	16	0	3.36666666666667	20.38	"Perch - Phosphorus"	2020	2	6
3	"LAC 3"	"Mesure 1"	2020-10-16 14:15:00	6.11	6.45	8.24	0	3.48333333333333	20.8	"Perch - Phosphorus"	2020	10	16
3	"LAC 3"	"Mesure 1"	2020-05-11 14:29:40	5.13666666666667	0.413333333333333	0.8	0	1.62666666666667	6.35	"Perch - Phosphorus"	2020	5	11
3	"LAC 3"	"Mesure 1"	2020-03-12 13:45:20	4.66333333333333	0.0233333333333333	34.7766666666667	0	3.3	39.4633333333333	"Perch - Phosphorus"	2020	3	12
3	"LAC 3"	"Mesure 1"	2020-11-17 15:00:00	3.12	3.62333333333333	11.2366666666667	0	3.95333333333333	17.98	"Perch - Phosphorus"	2020	11	17
3	"LAC 3"	"Mesure 1"	2020-06-22 14:35:00	8.67666666666667	0	18.4966666666667	0	0	27.1733333333333	"Perch - Phosphorus"	2020	6	22
3	"LAC 3"	"Mesure 1"	2020-12-10 14:27:20	0.246666666666667	2.65	17.8766666666667	0	3.69	20.7733333333333	"Perch - Phosphorus"	2020	12	10
4	"LAC 4"	"Mesure 1"	2020-09-17 14:19:00	26.0633333333333	0.76	2.84333333333333	0	2.00666666666667	29.6733333333333	"Perch - Control"	2020	9	17
4	"LAC 4"	"Mesure 1"	2020-01-16 14:36:40	3.86333333333333	0.6	12.5433333333333	0	2.15333333333333	17.0066666666667	"Perch - Control"	2020	1	16
4	"LAC 4"	"Mesure 1"	2020-10-16 14:18:00	36.0666666666667	1.22	0	0	1.72333333333333	37.2833333333333	"Perch - Control"	2020	10	16
4	"LAC 4"	"Mesure 1"	2020-07-16 15:00:00	18.18	0	1.51333333333333	0	1.22666666666667	19.6966666666667	"Perch - Control"	2020	7	16
4	"LAC 4"	"Mesure 1"	2020-05-11 14:33:00	4.16333333333333	0.26	0.32	0	1.63666666666667	4.74333333333333	"Perch - Control"	2020	5	11
4	"LAC 4"	"Mesure 1"	2020-02-06 14:21:00	3.42	0.233333333333333	14.9666666666667	0	2.13333333333333	18.62	"Perch - Control"	2020	2	6
4	"LAC 4"	"Mesure 1"	2020-03-12 13:48:40	6.76	0.00333333333333333	4.48	0	1.60666666666667	11.2466666666667	"Perch - Control"	2020	3	12
4	"LAC 4"	"Mesure 1"	2020-08-17 14:25:00	31.6833333333333	0	0	0	1.59666666666667	31.6833333333333	"Perch - Control"	2020	8	17
4	"LAC 4"	"Mesure 1"	2020-06-22 14:38:20	20.71	0	1.22333333333333	0	1.02	21.9366666666667	"Perch - Control"	2020	6	22
4	"LAC 4"	"Mesure 1"	2020-12-10 14:31:00	1.94666666666667	1.00333333333333	6.33333333333333	0	2.04	9.28	"Perch - Control"	2020	12	10
4	"LAC 4"	"Mesure 1"	2020-11-17 15:03:00	20.6833333333333	0.48	5.50666666666667	0	2.07	26.67	"Perch - Control"	2020	11	17
5	"LAC 5"	"Mesure 1"	2020-12-10 14:34:00	33.66	0	0	0	2.10333333333333	33.66	"Perch - Control"	2020	12	10
5	"LAC 5"	"Mesure 1"	2020-09-17 14:22:00	21.0566666666667	2.02	3.52	0	1.21333333333333	26.6033333333333	"Perch - Control"	2020	9	17
5	"LAC 5"	"Mesure 1"	2020-01-16 14:39:00	0	1.59	1.71333333333333	0.473333333333333	3.86	3.77666666666667	"Perch - Control"	2020	1	16
5	"LAC 5"	"Mesure 1"	2020-07-16 15:03:00	13.71	0	17.9966666666667	0	0.14	31.7066666666667	"Perch - Control"	2020	7	16
5	"LAC 5"	"Mesure 1"	2020-05-11 14:36:00	7.63	0.296666666666667	2.75666666666667	0	1.96333333333333	10.6833333333333	"Perch - Control"	2020	5	11
5	"LAC 5"	"Mesure 1"	2020-10-16 14:21:00	18.77	2.26666666666667	5.79666666666667	0	3.92	26.8333333333333	"Perch - Control"	2020	10	16
5	"LAC 5"	"Mesure 1"	2020-02-06 14:24:00	1.78666666666667	0.676666666666667	0.876666666666667	0	2.73333333333333	3.34666666666667	"Perch - Control"	2020	2	6
5	"LAC 5"	"Mesure 1"	2020-08-17 14:27:20	34.3233333333333	0.35	1.16666666666667	0	1.61333333333333	35.8433333333333	"Perch - Control"	2020	8	17
5	"LAC 5"	"Mesure 1"	2020-06-22 14:42:00	12.28	0	12.3766666666667	0	0.0966666666666667	24.66	"Perch - Control"	2020	6	22
5	"LAC 5"	"Mesure 1"	2020-11-17 15:05:00	53.2933333333333	0	0	0	2.77666666666667	53.2933333333333	"Perch - Control"	2020	11	17
5	"LAC 5"	"Mesure 1"	2020-03-12 13:51:40	2.03	0.47	0.886666666666667	0.183333333333333	2.29333333333333	3.56333333333333	"Perch - Control"	2020	3	12
6	"LAC 6"	"Mesure 1"	2020-01-16 14:41:00	0.226666666666667	0.77	0.473333333333333	1.04666666666667	3.46	2.52	"Perch - Phosphorus"	2020	1	16
6	"LAC 6"	"Mesure 1"	2020-08-17 14:30:00	13.5333333333333	1.99666666666667	8.07666666666667	0	3.66333333333333	23.61	"Perch - Phosphorus"	2020	8	17
6	"LAC 6"	"Mesure 1"	2020-10-16 14:23:20	111.483333333333	0	0	0	3.30666666666667	111.483333333333	"Perch - Phosphorus"	2020	10	16
6	"LAC 6"	"Mesure 1"	2020-12-10 14:38:00	91.0966666666667	0	0	0	3.80333333333333	91.0966666666667	"Perch - Phosphorus"	2020	12	10
6	"LAC 6"	"Mesure 1"	2020-05-11 14:39:00	4.12333333333333	0.216666666666667	1.25666666666667	0	1.77666666666667	5.6	"Perch - Phosphorus"	2020	5	11
6	"LAC 6"	"Mesure 1"	2020-09-17 14:25:00	31.58	0.743333333333333	1.44666666666667	0	2.42666666666667	33.7666666666667	"Perch - Phosphorus"	2020	9	17
6	"LAC 6"	"Mesure 1"	2020-11-17 15:08:00	113.986666666667	0	0	0	3.57666666666667	113.986666666667	"Perch - Phosphorus"	2020	11	17
6	"LAC 6"	"Mesure 1"	2020-07-16 15:06:00	52.8533333333333	0	27.6166666666667	0	0	80.47	"Perch - Phosphorus"	2020	7	16
6	"LAC 6"	"Mesure 1"	2020-06-22 14:45:00	16.61	0	21.27	0	0.0766666666666667	37.8833333333333	"Perch - Phosphorus"	2020	6	22
6	"LAC 6"	"Mesure 1"	2020-02-06 14:27:00	1.44	0.793333333333333	0.873333333333333	0.0466666666666667	3.07	3.15	"Perch - Phosphorus"	2020	2	6
6	"LAC 6"	"Mesure 1"	2020-03-12 13:55:00	6.94333333333333	0.29	0.02	0	2.49666666666667	7.26	"Perch - Phosphorus"	2020	3	12
7	"LAC 7"	"Mesure 1"	2020-08-17 14:33:00	15.0366666666667	0	15.2333333333333	0	0	30.27	"No perch - Control"	2020	8	17
7	"LAC 7"	"Mesure 1"	2020-09-17 14:27:00	13.2733333333333	0	13.06	0	0.87	26.33	"No perch - Control"	2020	9	17
7	"LAC 7"	"Mesure 1"	2020-07-16 15:09:00	15.0866666666667	0	8.36	0	0.31	23.4533333333333	"No perch - Control"	2020	7	16
7	"LAC 7"	"Mesure 1"	2020-01-16 14:43:20	0.506666666666667	0.933333333333333	4.52333333333333	3.60333333333333	3.53333333333333	9.56333333333333	"No perch - Control"	2020	1	16
